old_path,new_path,sha256_before,sha256_after,action,reason,status
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\PKO_R01_B_STYLE_TEMPLATE_APPLIED.CR_DB_0115.20260709_164747.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\PKO_R01_B_STYLE_TEMPLATE_APPLIED.CR_DB_0115.20260709_164747.md,d9729e7c1203b9b809112735f1ae3f7cbc4810251a56ca47a421f6094a9cafc7,d9729e7c1203b9b809112735f1ae3f7cbc4810251a56ca47a421f6094a9cafc7,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0143B_REPORT.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0143B_REPORT.md,f3ac79b8cee60570d33e0a04c0bf92d00393df73f450e4004d8b2c38bbd68cf7,f3ac79b8cee60570d33e0a04c0bf92d00393df73f450e4004d8b2c38bbd68cf7,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0143C_REPORT.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0143C_REPORT.md,a144c0e4453093d284f5de6fd7b87ddc321ab7133c910196f033363b02792955,a144c0e4453093d284f5de6fd7b87ddc321ab7133c910196f033363b02792955,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0143D_REPORT.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0143D_REPORT.md,febeab2ecc84c5bced7b30d0f28515d08998cc66c45e850abf6369e04ee70e7a,febeab2ecc84c5bced7b30d0f28515d08998cc66c45e850abf6369e04ee70e7a,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0143E_REPORT.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0143E_REPORT.md,c179773415f00c21fef65b3d0ec18c3faddf20f860075fcfd1b73f4d494d1dc8,c179773415f00c21fef65b3d0ec18c3faddf20f860075fcfd1b73f4d494d1dc8,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0143F_REPORT.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0143F_REPORT.md,1e1e5d6493d4ab8dbf7a33cae78ce583bbfb13b5e454791f8e8e9643a7ccffb7,1e1e5d6493d4ab8dbf7a33cae78ce583bbfb13b5e454791f8e8e9643a7ccffb7,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0144_BACKLOG.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0144_BACKLOG.md,429762311957f588074cbb48badedec48f4fce3084b9ab73ca3b5682d70e2c9b,429762311957f588074cbb48badedec48f4fce3084b9ab73ca3b5682d70e2c9b,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0144_HANDOFF.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0144_HANDOFF.md,efd34728b187237946c896a9f66dc483f6356b93c098604c70acf448e2585870,efd34728b187237946c896a9f66dc483f6356b93c098604c70acf448e2585870,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0144_SIGNOFF.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0144_SIGNOFF.md,6a3eece7a5513ce74ad023a952d1990aea7c5fe3aeb2613f3b65ad54a14899d4,6a3eece7a5513ce74ad023a952d1990aea7c5fe3aeb2613f3b65ad54a14899d4,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0145_REVIEW.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0145_REVIEW.md,6a06d6e1ffe5b30f31a527ff72bb257a89370d5ba6a2d42527e458c58baa9995,6a06d6e1ffe5b30f31a527ff72bb257a89370d5ba6a2d42527e458c58baa9995,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\REPORTS\R01B_0145_SIGNOFF_ADDENDUM.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\REPORTS\R01B_0145_SIGNOFF_ADDENDUM.md,087a81613220c486ee81d7a3b49d950e338808134f6a1c00285b880b5e6a57fd,087a81613220c486ee81d7a3b49d950e338808134f6a1c00285b880b5e6a57fd,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_ACCEPTANCE_STATUS.CR_DB_0110C.20260708_100611.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_ACCEPTANCE_STATUS.CR_DB_0110C.20260708_100611.md,1f2f00f7b575f0c0f659d9cc68587a0d64a683de02bab881bf214dd27784753e,1f2f00f7b575f0c0f659d9cc68587a0d64a683de02bab881bf214dd27784753e,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_DB_GENERATED_DEPENDENCY_SCOPE_POLICY.CR_DB_0121.20260710_104951.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_DB_GENERATED_DEPENDENCY_SCOPE_POLICY.CR_DB_0121.20260710_104951.md,f42fca298decde63b3fa2521f341829aa53bc2f0390688edf00416ccffdfa731,f42fca298decde63b3fa2521f341829aa53bc2f0390688edf00416ccffdfa731,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_DBB_DB_FIRST_DEPENDENCY_POLICY.CR_DB_0132.20260710_183059.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_DBB_DB_FIRST_DEPENDENCY_POLICY.CR_DB_0132.20260710_183059.md,d79feb926fb1d3d4115c692e287318e21b1159f6df46e1332e4ca3a7bb23e00f,d79feb926fb1d3d4115c692e287318e21b1159f6df46e1332e4ca3a7bb23e00f,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_DEPENDENCY_AUDIT_POLICY.CR_DB_0131.20260710_181400.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_DEPENDENCY_AUDIT_POLICY.CR_DB_0131.20260710_181400.md,318fdb78afc5db5af27cb1e4aca6b92c88cefd4076500c9fa766f302a6c526ac,318fdb78afc5db5af27cb1e4aca6b92c88cefd4076500c9fa766f302a6c526ac,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_DEPENDENCY_AUDIT_POLICY.CR_DB_0131.20260710_181427.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_DEPENDENCY_AUDIT_POLICY.CR_DB_0131.20260710_181427.md,318fdb78afc5db5af27cb1e4aca6b92c88cefd4076500c9fa766f302a6c526ac,318fdb78afc5db5af27cb1e4aca6b92c88cefd4076500c9fa766f302a6c526ac,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_DEPENDENCY_AUDIT_POLICY.CR_DB_0133.20260710_184623.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_DEPENDENCY_AUDIT_POLICY.CR_DB_0133.20260710_184623.md,91b63b5b7dbb024f5fd255ab833b8e5019c728e426e5d3a70d63e7f15263e630,91b63b5b7dbb024f5fd255ab833b8e5019c728e426e5d3a70d63e7f15263e630,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_DEPENDENCY_SHEET_POLICY.CR_DB_0120D.20260710_101451.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_DEPENDENCY_SHEET_POLICY.CR_DB_0120D.20260710_101451.md,b732091b3b5a11f14a8b2df0dd97b88c70adeca4f8049e021cf81123f1f96941,b732091b3b5a11f14a8b2df0dd97b88c70adeca4f8049e021cf81123f1f96941,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_DEPENDENCY_SHEETS_GENERATION_POLICY.CR_DB_0124C.20260710_135409.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_DEPENDENCY_SHEETS_GENERATION_POLICY.CR_DB_0124C.20260710_135409.md,1fb3bdc23239176a3586a58c0e9bf20c9c5fe3fadfbcf391c51b5339885ca493,1fb3bdc23239176a3586a58c0e9bf20c9c5fe3fadfbcf391c51b5339885ca493,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_DETALLE_KOKE_DB_FIRST_DEPENDENCY_POLICY.CR_DB_0134.20260710_185635.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_DETALLE_KOKE_DB_FIRST_DEPENDENCY_POLICY.CR_DB_0134.20260710_185635.md,b881439a5865fc881f92096b358d53a67e604afdaa9363145e40a41ffe70fb5b,b881439a5865fc881f92096b358d53a67e604afdaa9363145e40a41ffe70fb5b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_EFFICIENT_FORMULAS_POLICY.CR_DB_0110B.20260707_192450.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_EFFICIENT_FORMULAS_POLICY.CR_DB_0110B.20260707_192450.md,90807b73677e3d197794a11cb296b01337b86bcf12c43ec57e29a6142ab2bff3,90807b73677e3d197794a11cb296b01337b86bcf12c43ec57e29a6142ab2bff3,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_EXCEL_CALCULATION_CACHED_VALUE_CLOSURE_POLICY.CR_DB_0140.20260711_001621.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_EXCEL_CALCULATION_CACHED_VALUE_CLOSURE_POLICY.CR_DB_0140.20260711_001621.md,0545f42ad632273b149065a189cc8310973f926a4b85ac5fa4fa9dec20b61c0c,0545f42ad632273b149065a189cc8310973f926a4b85ac5fa4fa9dec20b61c0c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FBS2_DB_FIRST_DEPENDENCY_POLICY.CR_DB_0135.20260710_190954.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FBS2_DB_FIRST_DEPENDENCY_POLICY.CR_DB_0135.20260710_190954.md,da628a779a538fafa48f3938155c323359569888cd166b880f5b53c52bbd6cee,da628a779a538fafa48f3938155c323359569888cd166b880f5b53c52bbd6cee,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FCMC_DB_FIRST_GENERATION_POLICY.CR_DB_0130.20260710_175952.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FCMC_DB_FIRST_GENERATION_POLICY.CR_DB_0130.20260710_175952.md,d25d674147b429cd3f6e713e022fa1de3bf809e4a4fb27bf1654a24460e8ec3e,d25d674147b429cd3f6e713e022fa1de3bf809e4a4fb27bf1654a24460e8ec3e,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FCMC_DB_FIRST_GENERATION_POLICY.CR_DB_0130.20260710_180115.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FCMC_DB_FIRST_GENERATION_POLICY.CR_DB_0130.20260710_180115.md,d25d674147b429cd3f6e713e022fa1de3bf809e4a4fb27bf1654a24460e8ec3e,d25d674147b429cd3f6e713e022fa1de3bf809e4a4fb27bf1654a24460e8ec3e,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FCMC_DEPENDENCY_GENERATION_POLICY.CR_DB_0125.20260710_140739.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FCMC_DEPENDENCY_GENERATION_POLICY.CR_DB_0125.20260710_140739.md,5f1dafec0fc1a216bbb33255ba553ca78613a0c2487278f1fbc19a817cc8588d,5f1dafec0fc1a216bbb33255ba553ca78613a0c2487278f1fbc19a817cc8588d,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FDKMT01_DB_FIRST_DEPENDENCY_POLICY.CR_DB_0136.20260710_192702.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FDKMT01_DB_FIRST_DEPENDENCY_POLICY.CR_DB_0136.20260710_192702.md,197e45b9eec07c2375bad706cd797e1f7f2656f08a380ee8a91ac59248ab55a5,197e45b9eec07c2375bad706cd797e1f7f2656f08a380ee8a91ac59248ab55a5,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FINAL_ACCEPTED_ARTIFACT_POLICY.CR_DB_0142.20260711_005658.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FINAL_ACCEPTED_ARTIFACT_POLICY.CR_DB_0142.20260711_005658.md,90e3ac8011a02a762beafe19287b957715ceef52a3d6fb371683cf870174c29c,90e3ac8011a02a762beafe19287b957715ceef52a3d6fb371683cf870174c29c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FINAL_ACCEPTED_ARTIFACT_POLICY.CR_DB_0142.20260711_005838.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FINAL_ACCEPTED_ARTIFACT_POLICY.CR_DB_0142.20260711_005838.md,90e3ac8011a02a762beafe19287b957715ceef52a3d6fb371683cf870174c29c,90e3ac8011a02a762beafe19287b957715ceef52a3d6fb371683cf870174c29c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FINAL_DEPENDENCY_GATE_POLICY.CR_DB_0137.20260710_232912.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FINAL_DEPENDENCY_GATE_POLICY.CR_DB_0137.20260710_232912.md,3b49f1a49c03b6e6788b65911120bb67e9aa0e42fc7adebb2012dbfd27102927,3b49f1a49c03b6e6788b65911120bb67e9aa0e42fc7adebb2012dbfd27102927,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FINAL_PACKAGE_GATE_POLICY.CR_DB_0138.20260710_234505.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FINAL_PACKAGE_GATE_POLICY.CR_DB_0138.20260710_234505.md,b3c5751a4964f09cae899f64d61bc8c97f02c6fece403d81b3b4378faecc456b,b3c5751a4964f09cae899f64d61bc8c97f02c6fece403d81b3b4378faecc456b,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_FORMULA_COVERAGE_POLICY.CR_DB_0120.20260709_192230.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_FORMULA_COVERAGE_POLICY.CR_DB_0120.20260709_192230.md,0d6e87f7e3050b014c966afb46374facd3fe869021e090dbbb8150797c14707a,0d6e87f7e3050b014c966afb46374facd3fe869021e090dbbb8150797c14707a,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_GENERATOR_DEFECT_DEPENDENCY_SHEETS.CR_DB_0121.20260710_104951.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_GENERATOR_DEFECT_DEPENDENCY_SHEETS.CR_DB_0121.20260710_104951.md,51ab1158dac02b46701fa61351eb7c95305beacee7a8b8fc9302bb213168162a,51ab1158dac02b46701fa61351eb7c95305beacee7a8b8fc9302bb213168162a,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_HUMAN_ACCEPTANCE_GATE_POLICY.CR_DB_0139.20260710_235911.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_HUMAN_ACCEPTANCE_GATE_POLICY.CR_DB_0139.20260710_235911.md,a73210f471a56c360b59de393e289aa308887339716e6d0db2709dafa81cbe67,a73210f471a56c360b59de393e289aa308887339716e6d0db2709dafa81cbe67,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_NO_LEGACY_SHEET_REFS_POLICY.CR_DB_0120B.20260709_195806.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_NO_LEGACY_SHEET_REFS_POLICY.CR_DB_0120B.20260709_195806.md,335306933f1460cde4ce6c1445a6ce7fed2f155d11e744c8dcf85f3cf27123c6,335306933f1460cde4ce6c1445a6ce7fed2f155d11e744c8dcf85f3cf27123c6,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_NO_LEGACY_SHEET_REFS_POLICY.CR_DB_0120B.20260709_195907.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_NO_LEGACY_SHEET_REFS_POLICY.CR_DB_0120B.20260709_195907.md,335306933f1460cde4ce6c1445a6ce7fed2f155d11e744c8dcf85f3cf27123c6,335306933f1460cde4ce6c1445a6ce7fed2f155d11e744c8dcf85f3cf27123c6,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_POWERSHELL_EXCEL_COM_CALCULATION_CLOSURE_POLICY.CR_DB_0141.20260711_003235.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_POWERSHELL_EXCEL_COM_CALCULATION_CLOSURE_POLICY.CR_DB_0141.20260711_003235.md,4d36920a6de970f79d872f8b7c4978a8c818a918bb8fc729014f30756cc49b45,4d36920a6de970f79d872f8b7c4978a8c818a918bb8fc729014f30756cc49b45,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\PKO_R01_B_STYLE_TEMPLATE_POLICY.CR_DB_0115.20260709_164747.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\PKO_R01_B_STYLE_TEMPLATE_POLICY.CR_DB_0115.20260709_164747.md,a09e26f6f10046044b3781a96c52edf67a92332410795df9aa17f95bf83c22ff,a09e26f6f10046044b3781a96c52edf67a92332410795df9aa17f95bf83c22ff,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\R01B_0143B_GOV.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\R01B_0143B_GOV.md,e8bcef528d5506538481a2cb4357f8a2ff9748387c93db076672d2bd7e69146c,e8bcef528d5506538481a2cb4357f8a2ff9748387c93db076672d2bd7e69146c,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\R01B_0143C_GOV.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\R01B_0143C_GOV.md,98ed715af5bfd07ac677fa8677eea658d58bdac5735141ae255e5deb5581a737,98ed715af5bfd07ac677fa8677eea658d58bdac5735141ae255e5deb5581a737,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\R01B_0143D_GOV.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\R01B_0143D_GOV.md,1e4704362e5ac1925158c36bc8ed3b7750d887e2d537a32a114aaf5d4b50c830,1e4704362e5ac1925158c36bc8ed3b7750d887e2d537a32a114aaf5d4b50c830,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\R01B_0143E_GOV.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\R01B_0143E_GOV.md,0de27f305b161d3bd219ca210e597294fd7368d8d2f549ab85ba9ad79edd0bf6,0de27f305b161d3bd219ca210e597294fd7368d8d2f549ab85ba9ad79edd0bf6,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\R01B_0143F_GOV.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\R01B_0143F_GOV.md,5035251e1581b45ea0217cefe3263222936f4089c3c059bc78c04abb09085f73,5035251e1581b45ea0217cefe3263222936f4089c3c059bc78c04abb09085f73,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\R01B_0144_GOV.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\R01B_0144_GOV.md,1ef453734c889aedd250d125a038ebb19f9f6f79fe819ccbf59eed356d05bac4,1ef453734c889aedd250d125a038ebb19f9f6f79fe819ccbf59eed356d05bac4,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\05.DOCS\GOVERNANCE\R01B_0145_GOV.md,C:\01. GitHub\CloseReport\05.DOCS\R01\archive\CR_DB_0146\GOVERNANCE\R01B_0145_GOV.md,fbea547645e4ea54ab7688b5ecda976e1db45243ddeb6311495851c110c48004,fbea547645e4ea54ab7688b5ecda976e1db45243ddeb6311495851c110c48004,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0120D_R01_B_DEPENDENCY_SHEET_AUDIT_NONCOM.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0120D_R01_B_DEPENDENCY_SHEET_AUDIT_NONCOM.cpython-312.pyc,222af1c3fbac3206d0a8f362ea27c12b1757701bc38a4ae58aad5a71bfb4bd9f,222af1c3fbac3206d0a8f362ea27c12b1757701bc38a4ae58aad5a71bfb4bd9f,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0120D_R01_B_DEPENDENCY_SHEET_AUDIT_NONCOM.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0120D_R01_B_DEPENDENCY_SHEET_AUDIT_NONCOM.py,e07d565b025d36cc72174640bb18e04c98fd87ffb4aa5df98a4fd05c77d0fe1a,e07d565b025d36cc72174640bb18e04c98fd87ffb4aa5df98a4fd05c77d0fe1a,MOVED_TO_ARCHIVE,ARCHIVED_BY_POLICY,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0125_IMPLEMENT_R01_B_FCMC_DB_GENERATED_DEPENDENCY_SHEET.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0125_IMPLEMENT_R01_B_FCMC_DB_GENERATED_DEPENDENCY_SHEET.cpython-312.pyc,b3a6879ea48b703d4507f1443d8693b772f05dd21d9a3c1d3397eedac7c1c2b1,b3a6879ea48b703d4507f1443d8693b772f05dd21d9a3c1d3397eedac7c1c2b1,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0125_IMPLEMENT_R01_B_FCMC_DB_GENERATED_DEPENDENCY_SHEET.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0125_IMPLEMENT_R01_B_FCMC_DB_GENERATED_DEPENDENCY_SHEET.py,fafa4554ae6e86909efbe1f7ddba8bfea9a223dca49270d7144ff376f0106d31,fafa4554ae6e86909efbe1f7ddba8bfea9a223dca49270d7144ff376f0106d31,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0126_PLAN_AND_PREPARE_DB_SCHEMA_FOR_FCMC_PERIOD_UF_DEPENDENCY.cpython-312.pyc,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0126_PLAN_AND_PREPARE_DB_SCHEMA_FOR_FCMC_PERIOD_UF_DEPENDENCY.cpython-312.pyc,f51c5148d4085b0176079d9e101b08099d56cce932e212de4c868e152fd1f96c,f51c5148d4085b0176079d9e101b08099d56cce932e212de4c868e152fd1f96c,MOVED_TO_ARCHIVE,LONG_NAME,OK
C:\01. GitHub\CloseReport\99.TEMP\CR_DB_0126_PLAN_AND_PREPARE_DB_SCHEMA_FOR_FCMC_PERIOD_UF_DEPENDENCY.py,C:\01. GitHub\CloseReport\99.TEMP\archive\CR_DB_0146\CR_DB_0126_PLAN_AND_PREPARE_DB_SCHEMA_FOR_FCMC_PERIOD_UF_DEPENDENCY.py,1ecf05a6c043845e3df3fa68d7d5d3d32dc4583c953af82419d13def3592caac,1ecf05a6c043845e3df3fa68d7d5d3d32dc4583c953af82419d13def3592caac,MOVED_TO_ARCHIVE,LONG_NAME,OK
